uid, UserKNN-Amplified, UserKNN-BM25, UserKNN-Cosine, UserKNN-IDF, ItemKNN-AdjustedCosine, BPR, MF, SVD, PMF, NMF
1, 0.79786, 0.79359, 0.79449, 0.79359, 0.78864, 1.81281, 0.79631, 0.79631, 0.78423, 0.77815
2, 0.80079, 0.77742, 0.76753, 0.77575, 0.73927, 1.45271, 0.75888, 0.75888, 0.74748, 0.77542
3, 0.85482, 0.84782, 0.86758, 0.84782, 0.90835, 2.08570, 0.78487, 0.78487, 0.83865, 0.89306
4, 0.93165, 0.91709, 0.91203, 0.91709, 0.87799, 1.95180, 0.85192, 0.85192, 0.94324, 0.90824
5, 1.11818, 1.09458, 1.10839, 1.09458, 1.05668, 1.56809, 0.87788, 0.87788, 0.89277, 1.08913
6, 0.74095, 0.77761, 0.77509, 0.77145, 0.66663, 1.39630, 0.55646, 0.55646, 0.57267, 0.57341
7, 0.67969, 0.66361, 0.68385, 0.66361, 0.63351, 2.05713, 0.58337, 0.58337, 0.56414, 0.66746
8, 0.91659, 0.88417, 0.91508, 0.88682, 0.89844, 1.29349, 0.81965, 0.81965, 0.87281, 0.92322
9, 1.14549, 1.14609, 1.15195, 1.14609, 1.04881, 2.06453, 0.93541, 0.93541, 0.91939, 1.06180
10, 0.92348, 0.91601, 0.91515, 0.91601, 0.87931, 2.00216, 0.89982, 0.89982, 0.86631, 0.99206
11, 0.71975, 0.69239, 0.71444, 0.69975, 0.60602, 2.28996, 0.60168, 0.60168, 0.62782, 0.65876
12, 0.72117, 0.69333, 0.68003, 0.69333, 0.68844, 2.31982, 0.68567, 0.68567, 0.69954, 0.71419
13, 0.82285, 0.82431, 0.84533, 0.84844, 0.87994, 2.75271, 0.85756, 0.85756, 0.83540, 0.99639
14, 0.52649, 0.50971, 0.51259, 0.50971, 0.47262, 1.81296, 0.48596, 0.48596, 0.48740, 0.51123
15, 0.69447, 0.70486, 0.71150, 0.70486, 0.62786, 1.79919, 0.62129, 0.62129, 0.61585, 0.67699
16, 0.97710, 0.93582, 0.94664, 0.93544, 0.82747, 2.26447, 0.72298, 0.72298, 0.76097, 0.87932
17, 0.62661, 0.58746, 0.59178, 0.58746, 0.62928, 2.29564, 0.57472, 0.57472, 0.58770, 0.60674
18, 1.55026, 1.40078, 1.40234, 1.40078, 1.08041, 1.75840, 1.22292, 1.22292, 1.12046, 1.37431
19, 0.70996, 0.69923, 0.69787, 0.69923, 0.71690, 1.74181, 0.65658, 0.65658, 0.66957, 0.69073
20, 0.52208, 0.61131, 0.65162, 0.61046, 0.48256, 2.50067, 0.57044, 0.57044, 0.53047, 0.61209
21, 0.81476, 0.79850, 0.80417, 0.79850, 0.77417, 2.01339, 0.72173, 0.72173, 0.78131, 0.82788
22, 0.67220, 0.62185, 0.66191, 0.64217, 0.64441, 2.05404, 0.51315, 0.51315, 0.54929, 0.60282
23, 0.74744, 0.71154, 0.71874, 0.72002, 0.41678, 3.13911, 0.45229, 0.45229, 0.51148, 0.61132
24, 0.66788, 0.66622, 0.66473, 0.66622, 0.58475, 1.82224, 0.59501, 0.59501, 0.60050, 0.63240
25, 0.36971, 0.41803, 0.36771, 0.37627, 0.42024, 1.89547, 0.36327, 0.36327, 0.34206, 0.31357
26, 0.56634, 0.53959, 0.53392, 0.53959, 0.54567, 1.33104, 0.47933, 0.47933, 0.52694, 0.52760
27, 0.77672, 0.75217, 0.75650, 0.75217, 0.78782, 2.37649, 0.74980, 0.74980, 0.73674, 0.75843
28, 0.64662, 0.62681, 0.62254, 0.62681, 0.61408, 2.46912, 0.53594, 0.53594, 0.54989, 0.57719
29, 1.01032, 0.98206, 0.97381, 0.98206, 0.99405, 2.58502, 0.83578, 0.83578, 0.82157, 1.00140
30, 0.72455, 0.70731, 0.70788, 0.70731, 0.86034, 2.40637, 0.61092, 0.61092, 0.60442, 0.65302
31, 0.87361, 0.89369, 0.89725, 0.89369, 0.89204, 1.51538, 0.81157, 0.81157, 0.82909, 0.84066
32, 0.68609, 0.67285, 0.67768, 0.67285, 0.69700, 1.89902, 0.66469, 0.66469, 0.65474, 0.68454
33, 0.66522, 0.66634, 0.65902, 0.66360, 0.70843, 1.64327, 0.63634, 0.63634, 0.64123, 0.68193
34, 0.70330, 0.69270, 0.68796, 0.68883, 0.73989, 2.32937, 0.63719, 0.63719, 0.66463, 0.69509
35, 1.13821, 1.14560, 1.16459, 1.15860, 1.03789, 1.50489, 0.81792, 0.81792, 0.81206, 1.04170
36, 0.91709, 0.91081, 0.91508, 0.91081, 0.83620, 1.70993, 0.80170, 0.80170, 0.81746, 0.88335
37, 0.52714, 0.48788, 0.48340, 0.48788, 0.52105, 2.26989, 0.43276, 0.43276, 0.45160, 0.49587
38, 1.05581, 1.07652, 0.98551, 1.02815, 1.03204, 1.53747, 0.95684, 0.95684, 1.01043, 1.12769
39, 0.65711, 0.64267, 0.66164, 0.64267, 0.73291, 1.30696, 0.65859, 0.65859, 0.70015, 0.63936
40, 0.73243, 0.71918, 0.71923, 0.71918, 0.65170, 1.87241, 0.66569, 0.66569, 0.70620, 0.67450
41, 0.83616, 0.82150, 0.81409, 0.82150, 0.81538, 1.78456, 0.73006, 0.73006, 0.72872, 0.82633
42, 0.84875, 0.82605, 0.81859, 0.82605, 0.76906, 1.89920, 0.69612, 0.69612, 0.70092, 0.74660
43, 0.76896, 0.70291, 0.70375, 0.70291, 0.66326, 2.23852, 0.61717, 0.61717, 0.64482, 0.64944
44, 0.59654, 0.61686, 0.61564, 0.61686, 0.62822, 2.23826, 0.60724, 0.60724, 0.58902, 0.63381
45, 0.47759, 0.43374, 0.42152, 0.42694, 0.44810, 2.40049, 0.38801, 0.38801, 0.43735, 0.45119
46, 0.60322, 0.60411, 0.59025, 0.60411, 0.54975, 2.06878, 0.52698, 0.52698, 0.54583, 0.56097
47, 0.65675, 0.61265, 0.60637, 0.61265, 0.61271, 2.53641, 0.58182, 0.58182, 0.58126, 0.62110
48, 0.55124, 0.56451, 0.56259, 0.56115, 0.50320, 2.62099, 0.45014, 0.45014, 0.52382, 0.47090
49, 0.57531, 0.55453, 0.54487, 0.55453, 0.51384, 1.72218, 0.48082, 0.48082, 0.46315, 0.50157
50, 0.59450, 0.60028, 0.59871, 0.60028, 0.58822, 2.70504, 0.54285, 0.54285, 0.55573, 0.58168
51, 0.66655, 0.65690, 0.67181, 0.65690, 0.62349, 1.94350, 0.60600, 0.60600, 0.58180, 0.62121
52, 0.81168, 0.77547, 0.77191, 0.77547, 0.68558, 2.74775, 0.62894, 0.62894, 0.64024, 0.68367
53, 0.73730, 0.71536, 0.71223, 0.71536, 0.74696, 1.89243, 0.74727, 0.74727, 0.74789, 0.72164
54, 0.70088, 0.67066, 0.68186, 0.66250, 0.49286, 1.85988, 0.64131, 0.64131, 0.57958, 0.64994
55, 0.84562, 0.85753, 0.88638, 0.87899, 0.91081, 1.08302, 0.83558, 0.83558, 0.90494, 0.93403
56, 0.52346, 0.51491, 0.50488, 0.51491, 0.52557, 2.95213, 0.43871, 0.43871, 0.50372, 0.50163
57, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 2.77785, 0.68211, 0.68211, 0.72225, 0.66015
58, 0.77546, 0.75959, 0.76350, 0.75959, 0.71262, 1.71825, 0.70276, 0.70276, 0.68723, 0.74380
59, 0.98918, 0.98771, 0.97814, 0.98771, 0.98104, 1.51532, 0.89041, 0.89041, 0.90236, 0.95557
60, 0.71695, 0.72055, 0.70798, 0.72055, 0.68436, 1.72459, 0.70488, 0.70488, 0.69919, 0.68265
61, 1.11123, 1.09221, 1.09791, 1.09221, 0.96247, 1.77696, 0.84832, 0.84832, 0.84633, 1.00342
62, 0.79936, 0.80814, 0.80778, 0.80814, 0.72993, 1.90727, 0.80131, 0.80131, 0.78245, 0.75795
63, 1.12074, 1.03827, 1.05518, 1.02912, 1.11172, 1.57980, 0.98970, 0.98970, 0.95212, 0.91386
64, 0.63033, 0.61252, 0.61362, 0.61406, 0.57788, 2.01209, 0.57230, 0.57230, 0.62438, 0.62838
65, 0.71004, 0.58143, 0.70572, 0.56999, 0.74214, 1.86767, 0.66384, 0.66384, 0.72398, 0.76180
66, 0.90092, 0.83930, 0.83643, 0.84140, 0.83409, 1.99117, 0.69278, 0.69278, 0.68071, 0.89743
67, 0.74432, 0.71421, 0.73502, 0.73130, 0.69502, 1.79470, 0.65604, 0.65604, 0.66428, 0.68516
68, 0.52946, 0.50084, 0.52316, 0.50139, 0.55008, 2.78347, 0.51923, 0.51923, 0.52865, 0.62133
69, 0.74301, 0.74471, 0.73614, 0.74471, 0.72175, 2.00799, 0.72023, 0.72023, 0.72773, 0.72150
70, 0.65021, 0.64400, 0.64799, 0.64400, 0.54351, 2.31987, 0.53212, 0.53212, 0.52420, 0.54853
71, 0.56731, 0.54851, 0.54952, 0.54851, 0.56100, 2.04140, 0.52141, 0.52141, 0.50266, 0.56111
72, 0.79616, 0.79556, 0.79165, 0.79556, 0.72928, 1.48771, 0.66289, 0.66289, 0.68483, 0.78416
73, 0.45212, 0.45801, 0.45907, 0.45801, 0.42974, 1.69695, 0.44714, 0.44714, 0.40676, 0.48401
74, 0.71127, 0.74974, 0.72504, 0.75359, 0.67448, 2.18178, 0.79892, 0.79892, 0.74696, 0.80046
75, 0.77645, 0.80017, 0.81046, 0.80017, 0.80007, 1.98903, 0.78108, 0.78108, 0.82983, 0.85213
76, 1.14103, 1.12615, 1.12518, 1.12606, 0.98015, 2.88513, 0.90627, 0.90627, 0.83480, 1.03873
77, 0.82288, 0.82555, 0.82366, 0.82555, 0.77395, 2.03692, 0.70602, 0.70602, 0.72038, 0.80359
78, 0.96039, 1.00413, 1.01654, 1.00990, 1.03796, 1.86907, 0.97827, 0.97827, 1.01177, 0.94443
79, 1.19070, 1.05269, 1.11651, 1.11847, 0.95747, 2.73586, 0.79166, 0.79166, 0.83623, 0.99264
80, 0.90354, 0.90804, 0.92018, 0.90804, 0.86148, 1.89791, 0.85900, 0.85900, 0.83010, 0.89562
81, 0.70538, 0.69692, 0.69639, 0.69692, 0.70315, 1.86669, 0.63042, 0.63042, 0.65668, 0.70240
82, 0.90591, 0.90997, 0.91727, 0.90997, 0.92411, 1.06436, 0.84609, 0.84609, 0.93202, 0.97649
83, 1.04150, 1.03365, 1.02082, 1.03365, 1.00844, 1.97993, 0.92552, 0.92552, 0.97682, 1.11305
84, 0.81018, 0.79743, 0.79484, 0.79743, 0.79002, 2.15600, 0.73675, 0.73675, 0.75873, 0.77632
85, 0.73293, 0.70735, 0.70472, 0.70735, 0.69069, 2.45955, 0.64635, 0.64635, 0.64403, 0.68223
86, 0.77709, 0.74428, 0.73211, 0.74428, 0.70192, 1.49694, 0.61120, 0.61120, 0.64832, 0.69132
87, 0.83017, 0.80954, 0.80482, 0.80954, 0.76324, 2.06740, 0.66290, 0.66290, 0.66939, 0.69773
88, 0.89570, 0.85040, 0.85208, 0.85040, 0.77578, 1.75635, 0.72444, 0.72444, 0.72231, 0.76415
89, 0.79596, 0.83128, 0.83596, 0.83506, 0.91690, 1.06768, 0.96142, 0.96142, 0.95719, 0.96288
90, 0.81243, 0.78214, 0.77656, 0.78214, 0.77077, 1.60539, 0.70393, 0.70393, 0.74332, 0.74853
91, 0.78118, 0.79199, 0.78824, 0.79199, 0.73682, 1.80467, 0.72673, 0.72673, 0.72246, 0.76974
92, 0.50147, 0.50682, 0.52804, 0.51245, 0.54639, 2.74131, 0.66590, 0.66590, 0.67253, 0.69448
93, 0.64651, 0.64456, 0.64784, 0.64456, 0.66551, 2.63134, 0.61865, 0.61865, 0.61853, 0.67033
94, 0.62656, 0.61160, 0.60378, 0.61160, 0.60163, 2.71186, 0.61283, 0.61283, 0.58246, 0.60177
95, 0.77706, 0.73252, 0.73615, 0.73252, 0.65105, 2.34412, 0.57750, 0.57750, 0.55503, 0.62753
96, 0.68011, 0.67610, 0.68440, 0.67610, 0.59286, 2.96257, 0.56020, 0.56020, 0.61324, 0.68936
97, 0.65630, 0.64600, 0.64615, 0.64600, 0.59038, 2.48536, 0.60179, 0.60179, 0.57982, 0.59287
98, 1.24735, 1.26690, 1.26412, 1.26690, 0.77313, 2.04689, 0.80319, 0.80319, 0.69909, 1.05959
99, 0.22333, 0.17535, 0.19078, 0.20042, 0.16621, 1.30466, 0.17571, 0.17571, 0.17054, 0.30915
100, 0.72449, 0.69013, 0.69036, 0.69013, 0.64343, 2.10035, 0.67108, 0.67108, 0.66078, 0.72468
101, 1.17540, 1.16354, 1.16075, 1.16354, 0.90228, 1.85548, 0.69023, 0.69023, 0.68572, 0.97452
102, 0.83696, 0.86025, 0.85425, 0.86025, 0.78963, 0.88249, 0.79479, 0.79479, 0.85133, 0.90267
103, 0.87752, 0.88617, 0.89236, 0.88617, 0.86093, 1.96372, 0.76744, 0.76744, 0.75243, 0.90128
104, 0.85765, 0.83710, 0.83813, 0.83710, 0.70699, 1.73180, 0.64003, 0.64003, 0.63983, 0.75201
105, 0.48203, 0.46945, 0.48100, 0.46945, 0.49131, 2.39070, 0.41749, 0.41749, 0.39331, 0.47315
106, 0.93697, 0.92994, 0.93317, 0.92994, 0.80143, 1.82760, 0.74582, 0.74582, 0.76275, 0.87689
107, 0.60882, 0.65993, 0.64019, 0.66512, 0.73232, 1.85209, 0.29753, 0.29753, 0.27953, 0.14357
108, 0.62888, 0.60796, 0.60687, 0.60796, 0.61179, 2.33127, 0.62083, 0.62083, 0.61036, 0.61136
109, 0.88484, 0.86213, 0.87173, 0.87202, 0.78346, 1.94154, 0.70865, 0.70865, 0.71960, 0.75260
110, 0.91591, 0.91128, 0.92684, 0.91128, 0.92039, 1.87804, 0.80798, 0.80798, 0.89122, 0.91641
111, 0.64646, 0.61551, 0.62098, 0.61558, 0.63229, 2.78507, 0.66319, 0.66319, 0.67334, 0.71769
112, 0.68413, 0.67195, 0.68115, 0.66357, 0.65331, 2.39265, 0.59244, 0.59244, 0.62005, 0.74564
113, 0.66086, 0.64990, 0.64924, 0.64990, 0.62633, 2.86122, 0.55413, 0.55413, 0.57381, 0.61432
114, 0.66599, 0.66139, 0.66633, 0.66139, 0.63539, 2.17882, 0.58480, 0.58480, 0.61416, 0.62549
115, 0.74429, 0.76469, 0.76449, 0.76469, 0.77104, 2.06149, 0.73738, 0.73738, 0.73840, 0.71795
116, 0.71060, 0.66832, 0.68326, 0.67252, 0.68835, 2.54045, 0.68428, 0.68428, 0.69016, 0.72269
117, 0.74238, 0.74125, 0.73140, 0.74125, 0.65057, 1.97857, 0.65573, 0.65573, 0.59987, 0.67207
118, 1.56454, 1.57168, 1.56375, 1.57168, 1.56350, 2.16885, 1.33651, 1.33651, 1.31639, 1.58695
119, 0.62978, 0.56720, 0.56989, 0.56720, 0.51105, 1.74293, 0.48501, 0.48501, 0.51141, 0.56981
120, 0.55872, 0.53425, 0.53242, 0.53425, 0.48662, 2.97236, 0.47275, 0.47275, 0.48987, 0.49836
121, 1.01442, 1.03370, 1.03445, 1.03370, 1.07704, 1.48079, 0.97385, 0.97385, 1.02270, 1.09612
122, 0.69435, 0.69627, 0.69498, 0.69627, 0.73622, 2.68309, 0.63690, 0.63690, 0.67654, 0.66630
123, 0.96900, 1.05070, 1.00985, 1.05546, 0.82078, 1.88984, 0.98069, 0.98069, 0.95231, 1.06481
124, 0.97674, 0.95202, 0.95388, 0.95202, 0.77728, 2.28275, 0.73487, 0.73487, 0.69193, 0.77023
125, 0.57384, 0.56158, 0.56024, 0.56158, 0.56043, 2.84530, 0.49586, 0.49586, 0.52469, 0.52514
126, 0.67983, 0.66146, 0.66018, 0.66146, 0.66051, 1.79842, 0.61692, 0.61692, 0.62300, 0.65157
127, 0.64719, 0.60682, 0.61396, 0.60682, 0.62372, 2.47666, 0.60418, 0.60418, 0.61430, 0.64557
128, 0.85602, 0.84078, 0.84116, 0.84078, 0.70933, 1.62442, 0.69222, 0.69222, 0.65806, 0.71399
129, 0.64021, 0.62029, 0.62442, 0.62029, 0.69345, 2.06029, 0.61936, 0.61936, 0.65820, 0.63849
130, 0.69432, 0.73500, 0.70360, 0.71406, 0.75901, 2.64561, 0.59581, 0.59581, 0.64721, 0.63416
131, 0.61902, 0.61549, 0.61372, 0.61549, 0.59458, 1.97504, 0.60121, 0.60121, 0.62816, 0.66978
132, 0.90664, 0.89054, 0.89993, 0.89054, 0.76806, 2.43337, 0.67582, 0.67582, 0.70156, 0.91727
133, 0.54568, 0.51474, 0.52375, 0.51474, 0.51921, 2.53099, 0.46831, 0.46831, 0.49440, 0.47896
134, 0.56860, 0.59338, 0.60122, 0.59338, 0.63435, 2.54355, 0.60611, 0.60611, 0.62764, 0.62391
135, 0.79758, 0.77534, 0.77294, 0.77534, 0.77224, 1.96652, 0.63048, 0.63048, 0.63847, 0.72304
136, 0.81125, 0.81932, 0.81368, 0.81932, 0.74578, 2.14664, 0.63985, 0.63985, 0.65689, 0.77095
137, 0.90294, 0.91439, 0.91547, 0.91347, 0.73806, 2.06514, 0.67412, 0.67412, 0.66778, 0.72090
138, 0.82300, 0.79606, 0.79851, 0.79606, 0.72867, 2.17319, 0.73608, 0.73608, 0.76614, 0.73824
139, 0.78296, 0.76513, 0.75160, 0.76513, 0.74952, 2.33780, 0.71879, 0.71879, 0.72395, 0.77091
140, 0.59216, 0.59618, 0.59790, 0.59618, 0.53971, 2.03067, 0.51157, 0.51157, 0.49885, 0.56807
141, 0.73461, 0.69342, 0.69159, 0.69342, 0.64769, 2.03181, 0.61903, 0.61903, 0.64364, 0.70318
142, 0.92932, 0.88619, 0.89746, 0.89146, 0.77413, 1.46137, 0.75179, 0.75179, 0.74572, 0.91039
143, 0.67757, 0.67647, 0.68071, 0.67647, 0.64607, 1.70884, 0.65044, 0.65044, 0.63870, 0.62601
144, 0.35931, 0.37315, 0.35313, 0.37124, 0.73037, 2.84164, 0.50601, 0.50601, 0.58630, 0.74687
145, 1.13168, 1.14234, 1.13808, 1.14234, 1.05248, 2.18723, 0.90047, 0.90047, 0.91008, 0.97697
146, 0.72774, 0.67830, 0.67698, 0.67830, 0.65876, 2.62968, 0.58994, 0.58994, 0.63054, 0.63341
147, 0.83282, 0.80966, 0.81257, 0.80966, 0.74124, 2.12131, 0.74846, 0.74846, 0.72681, 0.72060
148, 0.76291, 0.71719, 0.71673, 0.71719, 0.64822, 3.02912, 0.54272, 0.54272, 0.60393, 0.57545
149, 0.71748, 0.71505, 0.71781, 0.71505, 0.70867, 2.14512, 0.64476, 0.64476, 0.62023, 0.65810
150, 0.54261, 0.50090, 0.50426, 0.50090, 0.48269, 2.45525, 0.48547, 0.48547, 0.48573, 0.51346
151, 0.66235, 0.62835, 0.64360, 0.63601, 0.51274, 1.66022, 0.53679, 0.53679, 0.53045, 0.58321
152, 0.57287, 0.56168, 0.56253, 0.56168, 0.51416, 2.04928, 0.46914, 0.46914, 0.45647, 0.52445
153, 0.89581, 0.84733, 0.84065, 0.84733, 0.91544, 1.64734, 0.80334, 0.80334, 0.77905, 0.75679
154, 0.52073, 0.49861, 0.49202, 0.49861, 0.47346, 2.40014, 0.42803, 0.42803, 0.42609, 0.55048
155, 0.76993, 0.71184, 0.72867, 0.71776, 0.64819, 2.35221, 0.64383, 0.64383, 0.67107, 0.65418
156, 0.73230, 0.69943, 0.69707, 0.69943, 0.68865, 2.10957, 0.65527, 0.65527, 0.65661, 0.68895
157, 0.84941, 0.87621, 0.87294, 0.87621, 0.94048, 1.49936, 0.86255, 0.86255, 0.88434, 0.87925
158, 0.85642, 0.83071, 0.82772, 0.83071, 0.72774, 2.24879, 0.64697, 0.64697, 0.67209, 0.78091
159, 0.84134, 0.78075, 0.78124, 0.77843, 0.65962, 2.12088, 0.60311, 0.60311, 0.59614, 0.59606
160, 0.58675, 0.56286, 0.54598, 0.56286, 0.54230, 2.33646, 0.61488, 0.61488, 0.57324, 0.57598
161, 1.07935, 1.06633, 1.12770, 1.10163, 1.53297, 1.80233, 1.11911, 1.11911, 1.26433, 0.92369
162, 0.74564, 0.70519, 0.69902, 0.70519, 0.70221, 2.41488, 0.64840, 0.64840, 0.66289, 0.71737
163, 0.63688, 0.72047, 0.72516, 0.70218, 0.67844, 2.60698, 0.69236, 0.69236, 0.62803, 0.68601
164, 0.78027, 0.75617, 0.75423, 0.75617, 0.76870, 1.26014, 0.71315, 0.71315, 0.73288, 0.72704
165, 1.32693, 1.36071, 1.37068, 1.36071, 1.15537, 1.11369, 0.88215, 0.88215, 0.89665, 1.35083
166, 0.82186, 0.82347, 0.82052, 0.82347, 0.75549, 1.12961, 0.69065, 0.69065, 0.71165, 0.80759
167, 0.83406, 0.82738, 0.83230, 0.82738, 0.71463, 2.18096, 0.67557, 0.67557, 0.69313, 0.74427
168, 1.36550, 1.37264, 1.37577, 1.37264, 1.52642, 1.71702, 1.20839, 1.20839, 1.22955, 1.42578
169, 0.68198, 0.66699, 0.66574, 0.66699, 0.60570, 2.05452, 0.58244, 0.58244, 0.58807, 0.67861
170, 1.38626, 1.39319, 1.38267, 1.39198, 1.28027, 1.37765, 1.18149, 1.18149, 1.27373, 1.41127
171, 0.69620, 0.70472, 0.69930, 0.70472, 0.65277, 2.38553, 0.65207, 0.65207, 0.64568, 0.74326
172, 1.19241, 1.14731, 1.14133, 1.14951, 1.09363, 2.10255, 1.16018, 1.16018, 1.12574, 1.10793
173, 0.69518, 0.69071, 0.68727, 0.69071, 0.66461, 1.66760, 0.55041, 0.55041, 0.57858, 0.65795
174, 0.76150, 0.78851, 0.76704, 0.77394, 0.75469, 2.23680, 0.64694, 0.64694, 0.71162, 0.80731
175, 0.63064, 0.62211, 0.62045, 0.62211, 0.66214, 2.31802, 0.61105, 0.61105, 0.62325, 0.66454
176, 0.51519, 0.46942, 0.51817, 0.48674, 0.51724, 1.11631, 0.48134, 0.48134, 0.49143, 0.42216
177, 0.64863, 0.61427, 0.61863, 0.61427, 0.60947, 2.26098, 0.55084, 0.55084, 0.57684, 0.60598
178, 0.87157, 0.84272, 0.84977, 0.84272, 0.81498, 1.89812, 0.71221, 0.71221, 0.73058, 0.75540
179, 0.57382, 0.57286, 0.55708, 0.57286, 0.45402, 2.78762, 0.56425, 0.56425, 0.58543, 0.59879
180, 0.83314, 0.81538, 0.80389, 0.81538, 0.75427, 2.41689, 0.68375, 0.68375, 0.71303, 0.71428
181, 0.73422, 0.68420, 0.68745, 0.71071, 0.82888, 1.56370, 0.65200, 0.65200, 0.71208, 0.65153
182, 0.94961, 0.93410, 0.94023, 0.93761, 0.83414, 2.89321, 0.88197, 0.88197, 0.96061, 0.88452
183, 0.67175, 0.72425, 0.69164, 0.71467, 0.64664, 2.89157, 0.79100, 0.79100, 0.80928, 0.74956
184, 0.56599, 0.54119, 0.54801, 0.54119, 0.54894, 2.57434, 0.48186, 0.48186, 0.50458, 0.47744
185, 0.53855, 0.55676, 0.52163, 0.57154, 0.51920, 2.54413, 0.44412, 0.44412, 0.48498, 0.48118
186, 0.56043, 0.53312, 0.53189, 0.53312, 0.60621, 2.99764, 0.53768, 0.53768, 0.56958, 0.58847
187, 0.98839, 0.63823, 0.71292, 0.66903, 0.51526, 3.11313, 0.65220, 0.65220, 0.64687, 0.74070
188, 0.79300, 0.80734, 0.80378, 0.80734, 0.87320, 2.12431, 0.75288, 0.75288, 0.78427, 0.83362
189, 0.75188, 0.72581, 0.72948, 0.72581, 0.63613, 1.43576, 0.58428, 0.58428, 0.59091, 0.62024
190, 0.58095, 0.59595, 0.58647, 0.59132, 0.63052, 2.01566, 0.56816, 0.56816, 0.59145, 0.62063
191, 1.00740, 0.98260, 0.98374, 0.98260, 0.80657, 1.57720, 0.72420, 0.72420, 0.75390, 0.95708
192, 0.72794, 0.71351, 0.70400, 0.71351, 0.73198, 2.40629, 0.65208, 0.65208, 0.70241, 0.72041
193, 0.72326, 0.70333, 0.70677, 0.70333, 0.60410, 1.51844, 0.58684, 0.58684, 0.56320, 0.69646
194, 0.68754, 0.69185, 0.68604, 0.69185, 0.64558, 1.85043, 0.60230, 0.60230, 0.60892, 0.66207
195, 0.62130, 0.59237, 0.60303, 0.59237, 0.57832, 2.48800, 0.54964, 0.54964, 0.54179, 0.61580
196, 0.55703, 0.55620, 0.55715, 0.55620, 0.56824, 1.95674, 0.48970, 0.48970, 0.49768, 0.51955
197, 1.14675, 1.21506, 1.17799, 1.20996, 0.94277, 1.70129, 0.87644, 0.87644, 0.90434, 0.78778
198, 0.58804, 0.54578, 0.55023, 0.54578, 0.47749, 1.79620, 0.43420, 0.43420, 0.42684, 0.45821
199, 0.84045, 0.79967, 0.79923, 0.79967, 0.46845, 1.96579, 0.65460, 0.65460, 0.47016, 0.61289
200, 0.99451, 0.95155, 0.95570, 0.95155, 0.93948, 1.86244, 0.87907, 0.87907, 0.88756, 0.92082
201, 1.02859, 1.03365, 1.03677, 1.03365, 1.06442, 1.68004, 0.88529, 0.88529, 0.91829, 1.03171
202, 0.65495, 0.64157, 0.64753, 0.64157, 0.66939, 1.80118, 0.64078, 0.64078, 0.64895, 0.65590
203, 0.64938, 0.66440, 0.66868, 0.66440, 0.66604, 2.06474, 0.62816, 0.62816, 0.62813, 0.70065
204, 0.99895, 0.96154, 0.95680, 0.96154, 0.85746, 2.50257, 0.82123, 0.82123, 0.85190, 0.87465
205, 0.36037, 0.27853, 0.33092, 0.33314, 0.14585, 1.87282, 0.37510, 0.37510, 0.37865, 0.28575
206, 0.79170, 0.76462, 0.77963, 0.76462, 0.74417, 2.01051, 0.75759, 0.75759, 0.75089, 0.75731
207, 0.83039, 0.77446, 0.78922, 0.77446, 0.77084, 2.16469, 0.79492, 0.79492, 0.72466, 0.78264
208, 0.60117, 0.58541, 0.58268, 0.58743, 0.67463, 2.02626, 0.42744, 0.42744, 0.42036, 0.56600
209, 1.04887, 1.02143, 1.02516, 1.02143, 0.95869, 2.65432, 0.90888, 0.90888, 0.91830, 0.99071
210, 0.52211, 0.52191, 0.51931, 0.52191, 0.53074, 2.66257, 0.46091, 0.46091, 0.48670, 0.49099
211, 0.49058, 0.46715, 0.46553, 0.46715, 0.45161, 2.17167, 0.43156, 0.43156, 0.45305, 0.44188
212, 0.62643, 0.61027, 0.61431, 0.61027, 0.63720, 2.25010, 0.53557, 0.53557, 0.54951, 0.63557
213, 0.82452, 0.81029, 0.80464, 0.81029, 0.76432, 1.93741, 0.70632, 0.70632, 0.73405, 0.80444
214, 0.57749, 0.54941, 0.55409, 0.54941, 0.46401, 1.82260, 0.45038, 0.45038, 0.46180, 0.50315
215, 0.95721, 0.88704, 0.88399, 0.88295, 0.89520, 1.62229, 0.78661, 0.78661, 0.83510, 0.82219
216, 0.73384, 0.74537, 0.73792, 0.74537, 0.72861, 1.80138, 0.67414, 0.67414, 0.66979, 0.77208
217, 0.78335, 0.78408, 0.78674, 0.78408, 0.71362, 2.19926, 0.66351, 0.66351, 0.68795, 0.70557
218, 0.76774, 0.74158, 0.71785, 0.74158, 0.97145, 2.14208, 0.84201, 0.84201, 0.92991, 0.68937
219, 0.80724, 0.73986, 0.75507, 0.74363, 0.75819, 1.85728, 0.64337, 0.64337, 0.61013, 0.70244
220, 0.58889, 0.58566, 0.60558, 0.59942, 0.67484, 1.56953, 0.59618, 0.59618, 0.61529, 0.58254
221, 0.61784, 0.61249, 0.61132, 0.61249, 0.56515, 2.22310, 0.55702, 0.55702, 0.48980, 0.62684
222, 1.09840, 1.09940, 1.09702, 1.09940, 1.07754, 1.67085, 0.96560, 0.96560, 0.95947, 0.98232
223, 0.68243, 0.66329, 0.66355, 0.66329, 0.67943, 2.29469, 0.62976, 0.62976, 0.64020, 0.64393
224, 0.71782, 0.69966, 0.69695, 0.69966, 0.61618, 1.79816, 0.58154, 0.58154, 0.59910, 0.64358
